baseDate,baseTime,category,fcstDate,fcstTime,fcstValue,nx,ny
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,59,126
20220620,0200,TMP,20220620,0300,22,59,126
20220620,0200,SKY,20220620,0300,3,59,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,59,126
20220620,0200,TMP,20220620,0300,22,59,126
20220620,0200,SKY,20220620,0300,3,59,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,60,126
20220620,0200,TMP,20220620,0300,22,60,126
20220620,0200,SKY,20220620,0300,3,60,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,62,126
20220620,0200,TMP,20220620,0300,23,62,126
20220620,0200,SKY,20220620,0300,3,62,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,62,126
20220620,0200,TMP,20220620,0300,23,62,126
20220620,0200,SKY,20220620,0300,3,62,126
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,126
20220620,0200,TMP,20220620,0300,23,62,126
20220620,0200,SKY,20220620,0300,3,62,126
20220620,0200,POP,20220620,0300,20,62,126
20220620,0200,TMP,20220620,0300,23,62,126
20220620,0200,SKY,20220620,0300,3,62,126
20220620,0200,POP,20220620,0300,20,62,126
20220620,0200,TMP,20220620,0300,23,62,126
20220620,0200,SKY,20220620,0300,3,62,126
20220620,0200,POP,20220620,0300,20,62,126
20220620,0200,TMP,20220620,0300,23,62,126
20220620,0200,SKY,20220620,0300,3,62,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,61,126
20220620,0200,TMP,20220620,0300,23,61,126
20220620,0200,SKY,20220620,0300,3,61,126
20220620,0200,POP,20220620,0300,20,62,126
20220620,0200,TMP,20220620,0300,23,62,126
20220620,0200,SKY,20220620,0300,3,62,126
20220620,0200,POP,20220620,0300,20,62,126
20220620,0200,TMP,20220620,0300,23,62,126
20220620,0200,SKY,20220620,0300,3,62,126
20220620,0200,POP,20220620,0300,20,62,126
20220620,0200,TMP,20220620,0300,23,62,126
20220620,0200,SKY,20220620,0300,3,62,126
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,62,128
20220620,0200,TMP,20220620,0300,22,62,128
20220620,0200,SKY,20220620,0300,3,62,128
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,128
20220620,0200,TMP,20220620,0300,22,62,128
20220620,0200,SKY,20220620,0300,3,62,128
20220620,0200,POP,20220620,0300,20,62,128
20220620,0200,TMP,20220620,0300,22,62,128
20220620,0200,SKY,20220620,0300,3,62,128
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,127
20220620,0200,TMP,20220620,0300,22,62,127
20220620,0200,SKY,20220620,0300,3,62,127
20220620,0200,POP,20220620,0300,20,62,128
20220620,0200,TMP,20220620,0300,22,62,128
20220620,0200,SKY,20220620,0300,3,62,128
20220620,0200,POP,20220620,0300,20,62,128
20220620,0200,TMP,20220620,0300,22,62,128
20220620,0200,SKY,20220620,0300,3,62,128
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,127
20220620,0200,TMP,20220620,0300,22,60,127
20220620,0200,SKY,20220620,0300,3,60,127
20220620,0200,POP,20220620,0300,20,60,128
20220620,0200,TMP,20220620,0300,20,60,128
20220620,0200,SKY,20220620,0300,3,60,128
20220620,0200,POP,20220620,0300,20,60,128
20220620,0200,TMP,20220620,0300,20,60,128
20220620,0200,SKY,20220620,0300,3,60,128
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,127
20220620,0200,TMP,20220620,0300,23,61,127
20220620,0200,SKY,20220620,0300,3,61,127
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,60,128
20220620,0200,TMP,20220620,0300,20,60,128
20220620,0200,SKY,20220620,0300,3,60,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,60,128
20220620,0200,TMP,20220620,0300,20,60,128
20220620,0200,SKY,20220620,0300,3,60,128
20220620,0200,POP,20220620,0300,20,60,128
20220620,0200,TMP,20220620,0300,20,60,128
20220620,0200,SKY,20220620,0300,3,60,128
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,62,128
20220620,0200,TMP,20220620,0300,22,62,128
20220620,0200,SKY,20220620,0300,3,62,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,62,128
20220620,0200,TMP,20220620,0300,22,62,128
20220620,0200,SKY,20220620,0300,3,62,128
20220620,0200,POP,20220620,0300,20,62,129
20220620,0200,TMP,20220620,0300,20,62,129
20220620,0200,SKY,20220620,0300,3,62,129
20220620,0200,POP,20220620,0300,20,62,129
20220620,0200,TMP,20220620,0300,20,62,129
20220620,0200,SKY,20220620,0300,3,62,129
20220620,0200,POP,20220620,0300,20,61,128
20220620,0200,TMP,20220620,0300,23,61,128
20220620,0200,SKY,20220620,0300,3,61,128
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,61,129
20220620,0200,TMP,20220620,0300,22,61,129
20220620,0200,SKY,20220620,0300,3,61,129
20220620,0200,POP,20220620,0300,20,59,127
20220620,0200,TMP,20220620,0300,22,59,127
20220620,0200,SKY,20220620,0300,3,59,127
20220620,0200,POP,20220620,0300,20,59,127
20220620,0200,TMP,20220620,0300,22,59,127
20220620,0200,SKY,20220620,0300,3,59,127
20220620,0200,POP,20220620,0300,20,59,128
20220620,0200,TMP,20220620,0300,21,59,128
20220620,0200,SKY,20220620,0300,3,59,128
20220620,0200,POP,20220620,0300,20,59,128
20220620,0200,TMP,20220620,0300,21,59,128
20220620,0200,SKY,20220620,0300,3,59,128
20220620,0200,POP,20220620,0300,20,59,128
20220620,0200,TMP,20220620,0300,21,59,128
20220620,0200,SKY,20220620,0300,3,59,128
20220620,0200,POP,20220620,0300,20,59,128
20220620,0200,TMP,20220620,0300,21,59,128
20220620,0200,SKY,20220620,0300,3,59,128
20220620,0200,POP,20220620,0300,20,59,128
20220620,0200,TMP,20220620,0300,21,59,128
20220620,0200,SKY,20220620,0300,3,59,128
20220620,0200,POP,20220620,0300,20,59,128
20220620,0200,TMP,20220620,0300,21,59,128
20220620,0200,SKY,20220620,0300,3,59,128
20220620,0200,POP,20220620,0300,20,59,127
20220620,0200,TMP,20220620,0300,22,59,127
