baseDate,baseTime,category,fcstDate,fcstTime,fcstValue,nx,ny
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,62,126
20220617,0200,TMP,20220617,0300,18,62,126
20220617,0200,SKY,20220617,0300,1,62,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,62,126
20220617,0200,TMP,20220617,0300,18,62,126
20220617,0200,SKY,20220617,0300,1,62,126
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,126
20220617,0200,TMP,20220617,0300,18,62,126
20220617,0200,SKY,20220617,0300,1,62,126
20220617,0200,POP,20220617,0300,0,62,126
20220617,0200,TMP,20220617,0300,18,62,126
20220617,0200,SKY,20220617,0300,1,62,126
20220617,0200,POP,20220617,0300,0,62,126
20220617,0200,TMP,20220617,0300,18,62,126
20220617,0200,SKY,20220617,0300,1,62,126
20220617,0200,POP,20220617,0300,0,62,126
20220617,0200,TMP,20220617,0300,18,62,126
20220617,0200,SKY,20220617,0300,1,62,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,61,126
20220617,0200,TMP,20220617,0300,18,61,126
20220617,0200,SKY,20220617,0300,1,61,126
20220617,0200,POP,20220617,0300,0,62,126
20220617,0200,TMP,20220617,0300,18,62,126
20220617,0200,SKY,20220617,0300,1,62,126
20220617,0200,POP,20220617,0300,0,62,126
20220617,0200,TMP,20220617,0300,18,62,126
20220617,0200,SKY,20220617,0300,1,62,126
20220617,0200,POP,20220617,0300,0,62,126
20220617,0200,TMP,20220617,0300,18,62,126
20220617,0200,SKY,20220617,0300,1,62,126
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,62,128
20220617,0200,TMP,20220617,0300,17,62,128
20220617,0200,SKY,20220617,0300,1,62,128
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,128
20220617,0200,TMP,20220617,0300,17,62,128
20220617,0200,SKY,20220617,0300,1,62,128
20220617,0200,POP,20220617,0300,0,62,128
20220617,0200,TMP,20220617,0300,17,62,128
20220617,0200,SKY,20220617,0300,1,62,128
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,127
20220617,0200,TMP,20220617,0300,18,62,127
20220617,0200,SKY,20220617,0300,1,62,127
20220617,0200,POP,20220617,0300,0,62,128
20220617,0200,TMP,20220617,0300,17,62,128
20220617,0200,SKY,20220617,0300,1,62,128
20220617,0200,POP,20220617,0300,0,62,128
20220617,0200,TMP,20220617,0300,17,62,128
20220617,0200,SKY,20220617,0300,1,62,128
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,60,128
20220617,0200,TMP,20220617,0300,16,60,128
20220617,0200,SKY,20220617,0300,1,60,128
20220617,0200,POP,20220617,0300,0,60,128
20220617,0200,TMP,20220617,0300,16,60,128
20220617,0200,SKY,20220617,0300,1,60,128
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,127
20220617,0200,TMP,20220617,0300,19,61,127
20220617,0200,SKY,20220617,0300,1,61,127
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,60,128
20220617,0200,TMP,20220617,0300,16,60,128
20220617,0200,SKY,20220617,0300,1,60,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,60,128
20220617,0200,TMP,20220617,0300,16,60,128
20220617,0200,SKY,20220617,0300,1,60,128
20220617,0200,POP,20220617,0300,0,60,128
20220617,0200,TMP,20220617,0300,16,60,128
20220617,0200,SKY,20220617,0300,1,60,128
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
